make,model,year_start,year_end,key_type,fcc_status,chip_status,battery_status,blank_status,freq_status
Jaguar,XE,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XF,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XF,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XF,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XF,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XF,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XF,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XF,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XF,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XF,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XF,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XJ,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XJ,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XJ,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Jaguar,XK,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Cherokee,2015,2015,Fobik,OK,MISSING,OK,MISSING,OK
Jeep,Cherokee,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Cherokee,2016,2016,Fobik,OK,MISSING,OK,MISSING,OK
Jeep,Cherokee,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Cherokee,2017,2017,Fobik,OK,MISSING,OK,MISSING,OK
Jeep,Cherokee,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Cherokee,2018,2018,Fobik,OK,MISSING,OK,MISSING,OK
Jeep,Cherokee,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Cherokee,2019,2019,Fobik,OK,MISSING,OK,MISSING,OK
Jeep,Cherokee,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Cherokee,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Cherokee,2020,2020,Fobik,OK,MISSING,OK,MISSING,OK
Jeep,Cherokee,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Cherokee,2021,2021,Fobik,OK,MISSING,OK,MISSING,OK
Jeep,"Cherokee Trailhawk",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Compass,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Jeep,Compass,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Jeep,Compass,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Compass,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Jeep,Compass,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Compass,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Compass,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Compass,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Compass,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Compass,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Compass Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Jeep,"Compass Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Jeep,"Compass Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Jeep,Gladiator,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Gladiator,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Gladiator,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Grand Cherokee",2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Grand Cherokee",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Grand Cherokee",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Grand Cherokee",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Grand Cherokee",2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Grand Cherokee",2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Grand Cherokee",2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Grand Cherokee",2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Grand Cherokee",2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Grand Cherokee",2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Grand Cherokee L",2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Grand Cherokee L",2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Grand Cherokee L",2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Grand Wagoneer",2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Patriot,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Jeep,Patriot,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Jeep,Patriot,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Jeep,"Patriot Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Jeep,"Patriot Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Jeep,"Patriot Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Jeep,Renegade,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Renegade,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Renegade,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Renegade,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Renegade,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Renegade,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Renegade,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Smart Remotes",2022,2022,"Smart Key",OK,MISSING,MISSING,MISSING,MISSING
Jeep,Wagoneer,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Wagoneer,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Wagoneer,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Wagoneer,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Wrangler,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Jeep,Wrangler,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Jeep,Wrangler,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Jeep,Wrangler,2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Jeep,Wrangler,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Wrangler,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Wrangler,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,Wrangler,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Jeep,"Wrangler Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Jeep,"Wrangler Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Jeep,"Wrangler Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Jeep,"Wrangler Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Jeep,"Wrangler Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Jeep,"Wrangler Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Jeep,"Wrangler Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,Cadenza,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Cadenza,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Cadenza,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Cadenza,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Cadenza,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Carnival,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Carnival,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Forte,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Forte,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Forte,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,"Forte Mechanical Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Forte Mechanical Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Forte Mechanical Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Forte Mechanical Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Forte Remote",2015,2015,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Forte Remote",2016,2016,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Forte Remote",2017,2017,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Forte Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Forte Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Forte Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Forte Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Forte Remote",2022,2022,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,K5,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,K5,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,K5,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,K5,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Niro,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Niro,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Niro,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Niro,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Niro,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Niro,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Optima,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Optima,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Optima,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Optima,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Optima,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Optima,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,"Optima Mechanical Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Optima Remote",2015,2015,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Optima Remote",2016,2016,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Optima Remote",2017,2017,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Optima Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Optima Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Optima Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,Rio,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Rio,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Rio,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,"Rio Mechanical Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Rio Mechanical Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Rio Mechanical Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Rio Remote",2015,2015,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Rio Remote",2016,2016,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Rio Remote",2017,2017,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Rio Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Rio Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Rio Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Rio Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,Sedona,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sedona,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sedona,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sedona,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sedona,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sedona,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sedona,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,"Sedona Remote",2015,2015,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sedona Remote",2016,2016,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sedona Remote",2017,2017,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sedona Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,Seltos,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Seltos,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Seltos,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Seltos,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,"Seltos Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Seltos Remote",2022,2022,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Seltos Remote",2023,2023,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Smart Remotes",2019,2019,"Smart Key",OK,MISSING,MISSING,MISSING,MISSING
Kia,Sorento,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sorento,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sorento,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sorento,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sorento,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sorento,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sorento,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sorento,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sorento,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,"Sorento  Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sorento Mechanical Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Sorento Mechanical Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Sorento Mechanical Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Sorento Mechanical Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Sorento Mechanical Key Blank",2019,2019,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Sorento Remote",2015,2015,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sorento Remote",2016,2016,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sorento Remote",2017,2017,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sorento Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sorento Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sorento Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sorento Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sorento Remote",2022,2022,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sorento Remote",2023,2023,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,Soul,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Soul,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,"Soul Remote",2015,2015,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Soul Remote",2016,2016,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Soul Remote",2017,2017,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Soul Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Soul Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Soul Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Soul Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Soul Remote",2022,2022,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Soul Remote",2023,2023,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Soul Remote",2024,2024,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Soul Remote",2025,2025,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,Sportage,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sportage,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sportage,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sportage,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sportage,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sportage,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sportage,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sportage,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sportage,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Sportage,2025,2025,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,"Sportage Mechanical Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Sportage Mechanical Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Sportage Mechanical Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Sportage Mechanical Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Sportage Mechanical Key Blank",2019,2019,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Kia,"Sportage Remote",2015,2015,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sportage Remote",2016,2016,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sportage Remote",2017,2017,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sportage Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sportage Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sportage Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sportage Remote",2022,2022,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sportage Remote",2023,2023,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sportage Remote",2024,2024,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sportage Remote",2025,2025,"Flip Key",OK,MISSING,OK,MISSING,OK
Kia,"Sportage X-Line",2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,"Sportage X-Line",2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,"Sportage X-Line",2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,"Sportage X-Line",2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,"Sportage X-Line",2025,2025,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Stinger,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Stinger,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Stinger,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Stinger,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Stinger,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Stinger,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Telluride,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Telluride,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Kia,Telluride,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Defender",2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Defender",2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Defender",2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Defender",2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Defender",2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Defender",2025,2025,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Discovery",2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Discovery",2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Discovery",2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Discovery",2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Discovery",2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Discovery",2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover",2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Evoque",2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Evoque",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Evoque",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Evoque",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Evoque",2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Evoque",2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Evoque",2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Evoque",2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Evoque",2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Evoque",2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Sport",2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Sport",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Sport",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Sport",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Sport",2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Sport",2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Sport",2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Sport",2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Sport",2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Sport",2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Sport",2025,2025,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Velar",2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Velar",2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Velar",2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Velar",2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Land,"Rover Range Rover Velar",2025,2025,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,CT200h,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,CT200h,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,CT200h,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,ES300h,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,ES300h,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,ES300h,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,ES300h,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,ES350,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,ES350,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,ES350,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,ES350,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,"GS F",2016,2016,"Smart Key",OK,MISSING,MISSING,MISSING,OK
Lexus,"GS F",2017,2017,"Smart Key",OK,MISSING,MISSING,MISSING,OK
Lexus,"GS F",2018,2018,"Smart Key",OK,MISSING,MISSING,MISSING,OK
Lexus,GS200t,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,GS200t,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,GS200t,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,GS300t,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,GS300t,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,GS350,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,GS350,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,GS350,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,GS350,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,GS350,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,GS350,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Lexus,GS450h,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
