video_id,title,category,tool,makes,models,year_start,year_end,source_count,youtube_url
2Z-yb2-wwvA,How to Use Fingerprint Reader | GV70 & Electrified GV70 | Genesis USA,tutorial,,Genesis,GV70,,,1,https://www.youtube.com/watch?v=2Z-yb2-wwvA
wDbH66natNo,How to Use Remote Smart Parking Assist 2 (RSPA 2) | 2026 Genesis GV60,tutorial,,Genesis,GV70,2026,2026,1,https://www.youtube.com/watch?v=wDbH66natNo
j0wB5JhhqQo,How to Use Remote Smart Parking Assist Pt 1 | Genesis GV70,tutorial,,Genesis,GV70,,,1,https://www.youtube.com/watch?v=j0wB5JhhqQo
-TRQv3Gikag,How to Use Remote Smart Parking Assist (RSPA) | 2026 GV80 | How-To | Genesis USA,tutorial,,Genesis,GV70|GV80,2026,2026,1,https://www.youtube.com/watch?v=-TRQv3Gikag
WNx5CHV_Ygg,HOW TO ADD A KEY FOR 2019 ACURA RDX (and most Honda & Acura PTS) USING AUTEL IM508,add_key,Autel,Honda|Acura,RDX,2019,2019,1,https://www.youtube.com/watch?v=WNx5CHV_Ygg
SEBghMq6fi8,Cutting A Spare Key For Honda Hon66 Blade,add_key,,Honda|Acura,,,,1,https://www.youtube.com/watch?v=SEBghMq6fi8
-e02I14ysAA,2020 Honda CR-V All Smart Keys Lost using Autel KM100,akl,Autel,Honda,CR-V,2020,2020,1,https://www.youtube.com/watch?v=-e02I14ysAA
cHcsWTc2VhA,All keys LOST on Honda: Programming Smart keys WITHOUT a Working Key / Fastest Scan Tool programming,akl,,Honda|Ram,Civic|Accord,,,1,https://www.youtube.com/watch?v=cHcsWTc2VhA
ayUXpyFzh_c,2025 Honda Accord All Keys Lost using KM100 and the Universal Smart Key,akl,Autel,Honda,Civic|Accord,2025,2025,1,https://www.youtube.com/watch?v=ayUXpyFzh_c
MCMyKSlD08Y,Honda & Acura All Keys Lost | How to Find Your Key Code Tutorial,akl,,Honda|Acura,,,,3,https://www.youtube.com/watch?v=MCMyKSlD08Y
I3t3qBzBK8A,2018 Honda Accord All Keys Lost using Autel IM608 & Autel iKey,akl,Autel,Honda|Ram,Accord,2018,2018,2,https://www.youtube.com/watch?v=I3t3qBzBK8A
QiK2LpEBr-c,ACURA HONDA TL TLX MDX RDX RLX ALL KEYS LOST KEYLESS ENTRY SMART PROXIMITY FOB PROGRAMMING TUTORIAL,akl,Smart Pro,Honda|Acura|Ram,MDX|TLX|RDX,,,2,https://www.youtube.com/watch?v=QiK2LpEBr-c
YTS6F4VFguI,2022 Honda Civic All Smart Keys Lost using Autel KM100 and Universal iKey,akl,Autel,Honda,Civic,2022,2022,1,https://www.youtube.com/watch?v=YTS6F4VFguI
VgJQoQfEoEM,Battery Replacement Honda CR-V 2017-2022,battery,,Honda,CR-V,2017,2022,1,https://www.youtube.com/watch?v=VgJQoQfEoEM
HySg_pZtlWA,2016 - 2022 HONDA PILOT - How To Start With Dead Remote Key Fob Battery Not Working,battery,,Honda,Pilot,2016,2022,1,https://www.youtube.com/watch?v=HySg_pZtlWA
ZqasK5gP2wY,2025 How To Replace or Change Honda Passport Remote Key Fob Battery,battery,,Honda,,2025,2025,1,https://www.youtube.com/watch?v=ZqasK5gP2wY
mkXh8UXrklQ,HONDA CIVIC BCM (Body Control Module) Fuse Location & Troubleshooting (Electrical Issues 2016-2021),bcm,,Honda|Ram,Civic,2016,2021,2,https://www.youtube.com/watch?v=mkXh8UXrklQ
nlmeQz4WPI0,How To Remove/Access 2016-2021 Honda Civic BCM. 2016-2021 Honda Civic BCM Location.,bcm,,Honda|Ram,Civic|Accord|Pilot,2016,2021,4,https://www.youtube.com/watch?v=nlmeQz4WPI0
Il3LIj-aIRs,"HONDA CIVIC BCM FUSE LOCATION, BODY CONTROL MODULE FUSE 2016 2017 2018 2019 2020 2021",bcm,,Honda|Ram,Civic,2016,2021,2,https://www.youtube.com/watch?v=Il3LIj-aIRs
5SVLf1wSZk4,How To Remove/Replace 2023-2025 Honda CR-V BCM. 2023-2025 Honda CR-V BCM Location.,bcm,,Honda,Civic|Accord|CR-V,2023,2025,1,https://www.youtube.com/watch?v=5SVLf1wSZk4
4VCD5MV7XNg,How To Remove 2023-25 Honda HR-V BCM. BCM Location 2023-25 Honda HR-V,bcm,,Honda,Civic|Accord,2023,2023,1,https://www.youtube.com/watch?v=4VCD5MV7XNg
Ffc6v9aG4rw,2020 Honda Civic Body Control Module Location and Removal,bcm,,Honda,Civic|Pilot,2020,2020,1,https://www.youtube.com/watch?v=Ffc6v9aG4rw
pkizN9UFDbc,Honda Accord 2021 2022 No Start Bricked BCM Key Solution ...,bcm,,Honda|Acura,Accord,2021,2022,1,https://www.youtube.com/watch?v=pkizN9UFDbc
SNFAdwvTHCA,Civic Needs a BCM... Part 1 The Real Diagnostic Testing!,bcm,,Honda,Civic,,,1,https://www.youtube.com/watch?v=SNFAdwvTHCA
2otvXZpD5H0,Honda Pilot 2023: What to do when the engine diagnostic lights come on!,diagnostic,,Honda,Pilot,2023,2023,1,https://www.youtube.com/watch?v=2otvXZpD5H0
qJo7SmZaR4k,How to Use Honda Interface Module & Diagnostics System,diagnostic,,Honda,,,,1,https://www.youtube.com/watch?v=qJo7SmZaR4k
aRY_UBar1ms,How to Decode Honda HON66 with Lishi and Cut Key with 2M2 Tank 2 Pro,lishi,Lishi,Honda|Acura,,,,1,https://www.youtube.com/watch?v=aRY_UBar1ms
AKy6vAo8pgc,Honda Accord 2023 - Program New Smartkey with SmartPro and K Jaw,other,Smart Pro,Honda|Ram,Accord,2023,2023,2,https://www.youtube.com/watch?v=AKy6vAo8pgc
U0gJP658aWg,Adding Acura/Honda Keys - using Autel IM608,other,Autel,Honda|Acura,,,,1,https://www.youtube.com/watch?v=U0gJP658aWg
nBc0-DTdY1Q,The New 2024 Honda Smart Pro software ADS-2336 has been released!,other,Smart Pro,Honda|Acura,,2024,2024,1,https://www.youtube.com/watch?v=nBc0-DTdY1Q
GHt1UGlS1vA,Car Key Cutting Mastery: HON66 (Honda/Acura) with DEFU 368A | Initial Setup & 100% Success,other,,Honda|Acura,,,,1,https://www.youtube.com/watch?v=GHt1UGlS1vA
3G_lnw1-QJo,"5 Causes of Honda Pilot ""Keyless Start System Problem"" Error Message",other,,Honda,Pilot,,,1,https://www.youtube.com/watch?v=3G_lnw1-QJo
xHRcc0zvKlY,Autel MaxiIM IM608 PRO II in 2025 — Is It Still Worth It?,other,Autel,Honda,Pilot,2025,2025,1,https://www.youtube.com/watch?v=xHRcc0zvKlY
ZI2xl8dFISs,(2/6)Autel IM608 Pro | Get a new car key for a Honda,other,Autel,Honda,,,,1,https://www.youtube.com/watch?v=ZI2xl8dFISs
friIt4OO_Lo,Honda Accord 2011 / 2012 New Key with Autel KM100,other,Autel,Honda|Ram,Accord,2011,2012,2,https://www.youtube.com/watch?v=friIt4OO_Lo
Z2TjfpGJFAE,Honda Pilot 2016 Keyless Start System Problem (The Fix) Code B12C5 Engine Start/Stop Switch Problems,other,,Honda,Pilot,2016,2016,1,https://www.youtube.com/watch?v=Z2TjfpGJFAE
GIN4tWhhpjU,Hackers pwn Hondas with the RollingPwn Vulnerability,other,,Honda,,,,1,https://www.youtube.com/watch?v=GIN4tWhhpjU
-gka2te9ceg,LOST ALL HONDA CIVIC KEYS? Watch This EASY FIX!,other,,Honda,Civic,,,1,https://www.youtube.com/watch?v=-gka2te9ceg
WXfTlVFp5-U,ADAS calibration: Honda front radar camera adjustment,other,,Honda,,,,1,https://www.youtube.com/watch?v=WXfTlVFp5-U
6RUno3J0xos,Honda Ignition lock repair step by step | Locksmith Tip,other,,Honda|Acura,,,,1,https://www.youtube.com/watch?v=6RUno3J0xos
57WXjMbxatc,HONDA / ACURA IGNITION LOCK REPAIR,other,,Honda|Acura,,,,1,https://www.youtube.com/watch?v=57WXjMbxatc
10tGAeICWic,C0063 83 ECU Key Not Registered SRS Unit Acura Integra Honda Accord Civic,other,,Honda|Acura,Civic|Accord|Integra,,,1,https://www.youtube.com/watch?v=10tGAeICWic
ltK4f6Ya3Ro,5 Favorite Features: Exploring the 2026 Honda Passport’s Best New Features,other,,Honda,,2026,2026,1,https://www.youtube.com/watch?v=ltK4f6Ya3Ro
ILb_x11sS2Y,“Autel KM100 vs Honda Accord: Key Programming Disaster!”,programming,Autel,Honda|Ram,Accord|Civic,,,3,https://www.youtube.com/watch?v=ILb_x11sS2Y
mBUUWfHNcd0,HONDA ACCORD NO CRANK DEAD BRICKED BCM KEY PROGRAM FIX,programming,,Honda|Ram,Accord|CR-V|Civic|Pilot,,,8,https://www.youtube.com/watch?v=mBUUWfHNcd0
YDJDEOufjcs,"“ How to Program a Honda Accord Key FAST with Autel 508S key programmer, using a Xhorse Key! ”",programming,Autel,Honda|Ram,Accord,,,2,https://www.youtube.com/watch?v=YDJDEOufjcs
OrKJ3XXh91U,How to Use MVCI PRO-J2534 for Vehicle Diagnostics & Programming by Xhorse Tools,programming,Xhorse,Honda|Ram,,,,1,https://www.youtube.com/watch?v=OrKJ3XXh91U
h4x0ANPoZiw,Autel KM100 vs Honda Civic: Key Programming Disaster!,programming,Autel,Honda|Ram,Civic,,,1,https://www.youtube.com/watch?v=h4x0ANPoZiw
vk34ENlPvbo,2016 Honda Civic Programming a new PCM using I-HDS or Autel,programming,Autel,Honda|Ram,Civic,2016,2016,1,https://www.youtube.com/watch?v=vk34ENlPvbo
h2ow-4f1o44,Programming Honda Key Using Launch x431 2.0,programming,,Honda|Ram,,,,1,https://www.youtube.com/watch?v=h2ow-4f1o44
bLby5TJs2Dk,Launch x431 Elite Honda/Acura programming keys,programming,,Honda|Acura|Ram,,,,1,https://www.youtube.com/watch?v=bLby5TJs2Dk
NTHLypTHNIA,AUTEL IM508 ACURA HONDA KEY PROGRAMMING TUTORIAL #honda #acura #autel #keyprogramming#keyfob,programming,Autel,Honda|Acura|Ram,,,,3,https://www.youtube.com/watch?v=NTHLypTHNIA
6qumFmB-g_o,XTOOL PAD 2 PRO ACURA TL HONDA KEY PROGRAMMING TUTORIAL#xtool #keyprogramming #honda #acura #keyfob,programming,XTOOL,Honda|Acura|Ram,,,,1,https://www.youtube.com/watch?v=6qumFmB-g_o
5gnP1iDmDI8,HOW TO PROGRAM HONDA / ACURA KEY FOB | EASY DIY SHORT TUTORIAL #keyprogramming,programming,,Honda|Acura|Ram,,,,1,https://www.youtube.com/watch?v=5gnP1iDmDI8
RLf68exf1MQ,HOW TO TURN OFF CAR ALARM! EASY - No Key FOB Needed! (2024 UPDATED),tutorial,,Honda|Ram,,2024,2024,2,https://www.youtube.com/watch?v=RLf68exf1MQ
WvIqouecDlw,How To Easily Program Your 2017-2020 Honda CR-V Key Fob,tutorial,,Honda|Ram,CR-V,2017,2020,1,https://www.youtube.com/watch?v=WvIqouecDlw
YTcMAawz6qQ,How To Easily Program Your 2020-2026 Honda CR-V Hybrid Key Fob,tutorial,,Honda|Ram,CR-V,2020,2026,1,https://www.youtube.com/watch?v=YTcMAawz6qQ
_hdqhXJabwk,ALARM KEEPS GOING OFF! How to stop a Honda or Acura Security Alarm from going off. EASY DIY FIX!,tutorial,,Honda|Acura,,,,1,https://www.youtube.com/watch?v=_hdqhXJabwk
0htrureSru4,How to Program a 2025 Honda Pilot Proximity Key with Smart Pro in Under 5 Minutes,tutorial,Smart Pro,Honda|Ram,Pilot,2025,2025,2,https://www.youtube.com/watch?v=0htrureSru4
pVnQf6DYASc,How To Easily Program Your 2016-2018 Honda Pilot Key Fob,tutorial,,Honda|Ram,Pilot,2016,2018,1,https://www.youtube.com/watch?v=pVnQf6DYASc
jNpnRiNScDI,How to use: Honda/Acura Ignition pin removal KIT - UHS QuickTip,tutorial,,Honda|Acura,,,,1,https://www.youtube.com/watch?v=jNpnRiNScDI
VYsnLowCQzs,How to Program Honda/Acura Key Remote/Key FOB/Keyless Remote (All 1997-2012 Factory Installed),tutorial,,Honda|Acura|Ram,,2012,2012,1,https://www.youtube.com/watch?v=VYsnLowCQzs
K5u7jG4mt5g,Honda Master Cut Code from Glove Box - Guide for making new key.,tutorial,,Honda|Acura,,,,1,https://www.youtube.com/watch?v=K5u7jG4mt5g
oPTRT4bVii8,2022 Hyundai Palisade Add Key Programmed with Autel IM608,add_key,Autel,Hyundai|Ram,Palisade,2022,2022,2,https://www.youtube.com/watch?v=oPTRT4bVii8
JPI24nZM5Mc,Hyundai Santa Fe/ Add key/ Autel im508,add_key,Autel,Hyundai,Santa Fe,,,1,https://www.youtube.com/watch?v=JPI24nZM5Mc
58QOikeLce4,How to program all keys lost on 2013 Hyundai Genesis with Autel IM608,akl,Autel,Hyundai|Ram|Genesis,,2013,2013,1,https://www.youtube.com/watch?v=58QOikeLce4
tCWadlL2W4Y,Kia Seltos 2021 — All Keys Lost | Autel IM608 Pro2 (Read PIN Code & Key & Remote Programming),akl,Autel,Hyundai|Kia|Ram,,2021,2021,1,https://www.youtube.com/watch?v=tCWadlL2W4Y
7oy2UMcS9V0,2025 Hyundai Santa Fe All Smart Keys Lost Programming,akl,,Hyundai|Kia|Ram,Santa Fe,2025,2025,1,https://www.youtube.com/watch?v=7oy2UMcS9V0
T7UZVvqDkQ4,"2023 Hyundai Elantra With Dead Remote Key Fob Battery ""Key Not Detected""",battery,,Hyundai|Ram,,2023,2023,1,https://www.youtube.com/watch?v=T7UZVvqDkQ4
Es0LJhy55yQ,2023 Hyundai Ioniq 5 - How to Unlock & Start With A Dead Or Broken Remote Key Fob Battery,battery,,Hyundai,,2023,2023,1,https://www.youtube.com/watch?v=Es0LJhy55yQ
O33lQ3IZT5E,"2023 - 2025 HYUNDAI PALISADE - How to Unlock, Open & Start With Dead Remote Key Fob Battery",battery,,Hyundai|Kia,Palisade,2023,2025,1,https://www.youtube.com/watch?v=O33lQ3IZT5E
PTvWOpUoxss,How to clone BCM Modules or VIN change/VIN edit a BODY CONTROLLER with the VIN stored in four places,bcm,,Hyundai,Tucson,,,1,https://www.youtube.com/watch?v=PTvWOpUoxss
7SZIqIi9ypU,Digital Key 2 for Apple® Devices | Bluelink® | Hyundai,other,,Hyundai|Ram|Kia,Tucson|Palisade|Fit,,,4,https://www.youtube.com/watch?v=7SZIqIi9ypU
FC15EMQdYuM,Hyundai Tucson 2022 - New Prox Key - SmartPro,other,Smart Pro,Hyundai,Tucson,2022,2022,1,https://www.youtube.com/watch?v=FC15EMQdYuM
oxWD_wQa8L8,Hyundai Tuscon 2022 Prox Key - Autel 508 - Failed key,other,Autel,Hyundai,Tucson,2022,2022,1,https://www.youtube.com/watch?v=oxWD_wQa8L8
y3MbP3UHXu8,2024+ Hyundai Elantra Smart Key: AutoProPAD vs. IM608 vs. ABRITES |,other,Autel,Hyundai|Kia,,2024,2024,3,https://www.youtube.com/watch?v=y3MbP3UHXu8
K9UKGyFuCK4,TIP WHEN GETTING ERROR WITH AUTEL IM508 TO PROGRAM SMART KEVS ON NEW KIA AND HYUNDAI,other,Autel,Hyundai|Kia|Ram,Telluride|Fit,,,3,https://www.youtube.com/watch?v=K9UKGyFuCK4
rRMUdHUD9dU,Program add smart key HYUNDAI ACCENT 2022 2023 2024 ID8A by AUTEL IM508,other,Autel,Hyundai|Kia|Ram,,2022,2024,1,https://www.youtube.com/watch?v=rRMUdHUD9dU
EuqrLpLwXvM,"""source_urls"": [""",other,,Hyundai|Kia,,,,1,https://www.youtube.com/watch?v=EuqrLpLwXvM
jG6EGOYGD6o,Hyundai & Kia's Anti-Theft Software Has a FATAL Flaw,other,,Hyundai|Kia,,,,2,https://www.youtube.com/watch?v=jG6EGOYGD6o
WzGhSc-AUA4,KIA ignition lock cylinder protector recall.,other,,Hyundai|Kia,,,,2,https://www.youtube.com/watch?v=WzGhSc-AUA4
pblfDdMDOWQ,What Tool to Program 2024 Hyundai Kia New Style Smart Key?,other,,Hyundai|Kia|Ram,,2024,2024,2,https://www.youtube.com/watch?v=pblfDdMDOWQ
1U5wb5Gbwq0,Creating Your Digital Key | Hyundai,other,,Hyundai|Ram,Palisade,,,2,https://www.youtube.com/watch?v=1U5wb5Gbwq0
7pavJHsn_RM,Kia rolls out new safety upgrade that will make older cars harder to steal,other,,Hyundai|Kia,,,,1,https://www.youtube.com/watch?v=7pavJHsn_RM
XmdgbG12_NE,“Check digital key system” warning in Hyundai vehicles,other,,Hyundai|Kia,,,,1,https://www.youtube.com/watch?v=XmdgbG12_NE
cmqbA1-zCNs,Digital Key 2 Premium | Bluelink® | Hyundai,other,,Hyundai,,,,1,https://www.youtube.com/watch?v=cmqbA1-zCNs
zgO_JANXrBY,2021 HYUNDAI TUCSON PROXIMITY READ PINCODE By OBD,pin_code,,Hyundai,Tucson,2021,2021,1,https://www.youtube.com/watch?v=zgO_JANXrBY
BGn5qnvpnlM,How to perform PROXIMITY READ PINCODE By OBD 2021 HYUNDAI TUCSON with OBD Star Key Master DP Plus,pin_code,,Hyundai,Tucson,2021,2021,1,https://www.youtube.com/watch?v=BGn5qnvpnlM
zhA2qctvkCU,Smart Aerial + How to use for Hyundai and KIA Pincode Use (recap guide),pin_code,,Hyundai|Kia|Ram,Palisade,,,4,https://www.youtube.com/watch?v=zhA2qctvkCU
gOGcJkpLBjs,How to read IMMO Pin Code 2021 Hyundai Sonata w Smart Aerial plus & Smart Pro Automotive Programmer,pin_code,Smart Pro,Hyundai|Ram,Sonata,2021,2021,1,https://www.youtube.com/watch?v=gOGcJkpLBjs
3MzdZ4FwcFY,How to Re-Program Remote on Hyundai & KIA Vehicles | Without Any PIN CODE,pin_code,,Hyundai|Kia|Ram,,,,1,https://www.youtube.com/watch?v=3MzdZ4FwcFY
ofkGjEqWPd4,Hyundai Santa Fe 2022/23 - Pincode & Wrong Key Guide,pin_code,,Hyundai,Santa Fe,2022,2022,1,https://www.youtube.com/watch?v=ofkGjEqWPd4
2gY00pYD-Go,Kia Hyundai 2024 PIN Code Reading & Smart Key Programming: Autel vs Xhorse Tested,programming,Autel,Hyundai|Kia|Ram,,2024,2024,4,https://www.youtube.com/watch?v=2gY00pYD-Go
ISkkRCCyRME,2024-2025 Hyundai Palisade proximity key programming via the Smart Pro!,programming,Smart Pro,Hyundai|Ram,Palisade,2024,2025,2,https://www.youtube.com/watch?v=ISkkRCCyRME
op85bb5eDsA,2023 Hyundai Santa Fe smart key programmimg Lonsdor K518 pro Lakelandcarkeys.com,programming,Lonsdor,Hyundai|Ram,Santa Fe|Palisade,2023,2023,2,https://www.youtube.com/watch?v=op85bb5eDsA
dIemcJNMBz8,2023 KIA Sportage transponder equipped flip key programming,programming,,Hyundai|Kia|Ram,Sportage,2023,2023,1,https://www.youtube.com/watch?v=dIemcJNMBz8
7YT64Z8ZnIo,2015 Hyundai Genesis Proximity programming via Smart Pro,programming,Smart Pro,Hyundai|Ram|Lincoln|Genesis,,2015,2015,1,https://www.youtube.com/watch?v=7YT64Z8ZnIo
q1Aa6RUkC8E,How To pin read & Program proximity key for 2022 Hyundai Santa Cruz via Smart Pro and Smart Aerial,tutorial,Smart Pro,Hyundai|Ram,Tucson,2022,2022,1,https://www.youtube.com/watch?v=q1Aa6RUkC8E
Hl8sRbW9NxM,How to Check LF Antenna on KIA & Hyundai Smart Key System,tutorial,,Hyundai|Kia|Ram,Telluride,,,3,https://www.youtube.com/watch?v=Hl8sRbW9NxM
i2-O48jziLs,how to reset car alarm car not starting Hyundai,tutorial,,Hyundai|Kia,,,,2,https://www.youtube.com/watch?v=i2-O48jziLs
1eFzp-rrqg0,How to install an Evo One remote starter Part 1,tutorial,,Hyundai,,,,1,https://www.youtube.com/watch?v=1eFzp-rrqg0
tFOyrVoZJA4,How to Program Keys & Neutralize Immobilizer on KIA & Hyundai | Key Teaching,tutorial,,Hyundai|Kia|Ram,Telluride,,,2,https://www.youtube.com/watch?v=tFOyrVoZJA4
tTcoH4ztZZ8,How To Program New Smart Key | 2021 Hyundai Palisade,tutorial,,Hyundai|Ram,Palisade,2021,2021,2,https://www.youtube.com/watch?v=tTcoH4ztZZ8
xenpIRfN-N4,HOW TO PROGRAM A KEY ON 2025 HYUNDAI ELANTRA USING AUTEL IM508,tutorial,Autel,Hyundai|Kia|Ram,,2025,2025,1,https://www.youtube.com/watch?v=xenpIRfN-N4
goLSahetS_o,How to Fix Smart Key Errors on Newer Hyundai Kia Models with Autel IM508 IM608 – Easy Solution!,tutorial,Autel,Hyundai|Kia,,,,2,https://www.youtube.com/watch?v=goLSahetS_o
-c_DFE5idKA,How To Stop The Kia Boys From Stealing Your Car | Try this KIA Security System,tutorial,,Hyundai|Kia,Fit,,,1,https://www.youtube.com/watch?v=-c_DFE5idKA
ow4Epk36fec,Infiniti G35 how to program a used replacement BCM using Launch X431 IMMO Plus,bcm,,Infiniti|Ram,,,,2,https://www.youtube.com/watch?v=ow4Epk36fec
pypa3PKB_38,Infiniti G35 and G37 BCM Repair,bcm,,Infiniti,,,,1,https://www.youtube.com/watch?v=pypa3PKB_38
GJVz01hkbeI,Infinity QX60 2022 - New Prox Key with SmartPro and ADC 2017 (steps and failed),other,Smart Pro,Infiniti|Genesis,,2017,2022,2,https://www.youtube.com/watch?v=GJVz01hkbeI
YD87x2W_1Rc,2014 Infiniti QX70 testing the slot when you have a working key,other,,Infiniti,,2014,2014,1,https://www.youtube.com/watch?v=YD87x2W_1Rc
5DL964iH1gk,WARNING HOOD IS OPEN WHEN HOOD IS CLOSED ON CAR. EASY FIX,other,,Infiniti,,,,1,https://www.youtube.com/watch?v=5DL964iH1gk
bUKBB-p1Vrw,2020 Infiniti QX50 Proximity key programming using Autel IM508 and Autel universal smart key.,programming,Autel,Infiniti|Ram,X5,2020,2020,1,https://www.youtube.com/watch?v=bUKBB-p1Vrw
qrI0u65rWQE,2021 Infiniti QX80 proximity key programming via Smart Pro,programming,Smart Pro,Infiniti|Ram,,2021,2021,1,https://www.youtube.com/watch?v=qrI0u65rWQE
wbmMQ7itBaA,The Ultimate Setup Guide for Your 2023 INFINITI QX60,tutorial,,Infiniti,,2023,2023,1,https://www.youtube.com/watch?v=wbmMQ7itBaA
sQAu3R4z-5E,"How To Fix Infiniti Key Fob Not Working – Battery, Resync & Receiver/Immobilizer",tutorial,,Infiniti,,,,1,https://www.youtube.com/watch?v=sQAu3R4z-5E
sCcr4W8qaUc,How to program key on Infiniti G35 G37 370z,tutorial,,Infiniti|Ram,,,,1,https://www.youtube.com/watch?v=sCcr4W8qaUc
hZiHeBnEFlA,How to Program INFINITI Key Fob (EASY at Home),tutorial,,Infiniti|Ram,,,,1,https://www.youtube.com/watch?v=hZiHeBnEFlA
gtvAB8tDFnw,How to Remote Start INFINITI Q50 & Keyfob Overview,tutorial,,Infiniti,Q5,,,1,https://www.youtube.com/watch?v=gtvAB8tDFnw
jU6zONR1j3s,How to Fix a 'Hood Open' Warning Sensor,tutorial,,Infiniti,,,,1,https://www.youtube.com/watch?v=jU6zONR1j3s
sMHUU4vNuko,JLR 2023 Range Rover Sport spare key: our cost-cutting solution after JLR software security update,add_key,,Jaguar|Land Rover,,2023,2023,1,https://www.youtube.com/watch?v=sMHUU4vNuko
K8InlITj7U4,Range Rover All Keys Lost (Part 1): Removing the RFA Module for Key Programming,akl,,Jaguar|Land Rover|Ram,,,,2,https://www.youtube.com/watch?v=K8InlITj7U4
dU8wFIfAD1E,Smart Key Start Bypass! - Key is Not found ERROR - How to make it start. Land Rover LR4 - RRS,bypass,,Jaguar|Land Rover,,,,1,https://www.youtube.com/watch?v=dU8wFIfAD1E
cjL8SEaILDA,How to Set Up Jaguar / Land Rover Factory Diagnostic TOPIx Cloud Diagnostics using IMS2,diagnostic,,Jaguar|Land Rover,,,,1,https://www.youtube.com/watch?v=cjL8SEaILDA
3JtpQnSZ_VM,I Bought a $500 Chinese Car Key Cutting Machine on Facebook Marketplace,other,,Jaguar,,,,1,https://www.youtube.com/watch?v=3JtpQnSZ_VM
PATn_yZ63j0,2017-2020 RANGE ROVER VELAR KVM LOCATION,other,,Jaguar|Land Rover,,2017,2020,1,https://www.youtube.com/watch?v=PATn_yZ63j0
3xJ3vVXR1BE,We Bought An L322 Range Rover! Here's Our Thoughts,other,,Jaguar|Land Rover,,,,1,https://www.youtube.com/watch?v=3xJ3vVXR1BE
Rxn7rmsry6o,Land Rover discovery 3 2005 key fob not working - central locking repair,other,,Jaguar|Land Rover,,,,1,https://www.youtube.com/watch?v=Rxn7rmsry6o
EhvK09bCO-Y,LAND ROVER SMART KEY NOT FOUND NO START DIAGNOSIS,other,,Jaguar|Land Rover,,,,1,https://www.youtube.com/watch?v=EhvK09bCO-Y
bqVUj0iwuVQ,Make JLR KVM in to Virgin erase unlock chip repartition load virgin files process lock50,other,,Jaguar,,,,1,https://www.youtube.com/watch?v=bqVUj0iwuVQ
EOcFOkjyxT4,Jaguar F-Pace | Water Leak Solved | #JaguarLeaks,other,,Jaguar,,,,1,https://www.youtube.com/watch?v=EOcFOkjyxT4
rmfoUQ2PlYk,Jaguar I-PACE High Voltage Fault FIXED? | Dealer Software Update Using TOPIx Online,other,,Jaguar,,,,1,https://www.youtube.com/watch?v=rmfoUQ2PlYk
zRs4pd5Zp8U,Jaguar XF Smart Key Not Found Solved.,other,,Jaguar,,,,1,https://www.youtube.com/watch?v=zRs4pd5Zp8U
DaEZ958xbD0,2017 cruze : Smart Key programming with km100 after replacing the BCM,programming,Autel,Jaguar|Ram,,2017,2017,1,https://www.youtube.com/watch?v=DaEZ958xbD0
_NvwBuHbYwM,"Jaguar, Land Rover KVM/RFA module SPC560B60L3 chip programming socket Convenient Fast and Safe.",programming,,Jaguar|Land Rover|Ram,,,,1,https://www.youtube.com/watch?v=_NvwBuHbYwM
7L9FoqkjHCE,2006 Range Rover Sport | CEM Removal + EEPROM Key Programming | VVDI PROG + IM608 PRO II,programming,Autel,Jaguar|Land Rover|Ram,,,,1,https://www.youtube.com/watch?v=7L9FoqkjHCE
VDIMwGkpeoY,Lock50 Demo Range rover sport 2019 PEPS Cars how To Access RFA to Remove,tutorial,,Jaguar|Land Rover,,2019,2019,1,https://www.youtube.com/watch?v=VDIMwGkpeoY
uRiruZHrwvI,Huge Range Rover Comparison! L322 vs L405 - Which One Should You Buy (Test drive and full review),tutorial,,Jaguar|Land Rover,,,,1,https://www.youtube.com/watch?v=uRiruZHrwvI
